,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET_TXT,SOCSTATUS_WORK_FL_TXT,SOCSTATUS_PENS_FL_TXT,GENDER_TXT
9860,66531094,0,59,0,1,1,0,0,6800.0,2,2,отклика нет,не работает,пенсионер,мужчина
9861,66531159,0,30,1,0,1,1,1,12000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9862,66531296,0,34,1,0,0,1,1,15000.0,7,7,отклика нет,работает,не пенсионер,женщина
9863,66531614,0,39,1,0,1,0,0,5500.0,2,2,отклика нет,работает,не пенсионер,мужчина
9864,66531758,0,60,1,1,1,0,0,13000.0,3,3,отклика нет,работает,пенсионер,мужчина
9865,66531888,0,44,1,0,1,1,1,5000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9866,66531890,0,27,1,0,0,0,0,13500.0,4,4,отклика нет,работает,не пенсионер,женщина
9867,66531982,0,48,0,1,0,2,1,8000.0,2,2,отклика нет,не работает,пенсионер,женщина
9868,66532035,0,51,0,1,1,2,0,10000.0,2,2,отклика нет,не работает,пенсионер,мужчина
9869,66532298,0,47,1,0,1,0,1,25000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9870,66532483,0,39,1,0,0,2,2,15000.0,3,3,отклика нет,работает,не пенсионер,женщина
9871,66532507,0,38,1,0,1,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9872,66532571,0,63,1,1,0,0,0,7500.0,2,2,отклика нет,работает,пенсионер,женщина
9873,66532591,0,44,1,0,1,1,0,8000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9874,66532606,0,45,1,0,1,0,1,9000.0,1,1,отклика нет,работает,не пенсионер,мужчина
9875,66532779,0,34,1,0,1,2,2,11000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9876,66532793,0,39,1,0,1,2,2,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9877,66532848,0,42,1,0,0,3,2,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
9878,66533314,0,55,0,1,1,4,0,8000.0,2,2,отклика нет,не работает,пенсионер,мужчина
9879,66533416,1,50,1,0,1,0,0,10000.0,2,2,отклик,работает,не пенсионер,мужчина
9880,66533652,0,40,1,0,1,1,1,6000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9881,66533843,0,59,1,0,0,2,0,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
9882,66533847,0,37,1,0,1,1,0,15000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9883,66533884,0,48,1,0,0,0,0,7000.0,2,2,отклика нет,работает,не пенсионер,женщина
9884,66534226,0,31,1,0,1,1,1,4300.0,2,2,отклика нет,работает,не пенсионер,мужчина
9885,66534478,0,28,1,0,0,0,0,30000.0,2,2,отклика нет,работает,не пенсионер,женщина
9886,66534499,0,26,1,0,0,0,0,10000.0,5,5,отклика нет,работает,не пенсионер,женщина
9887,66534703,0,38,1,0,1,1,1,11000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9888,66535562,0,29,1,0,0,1,1,11500.0,2,2,отклика нет,работает,не пенсионер,женщина
9889,66535697,1,40,1,0,1,2,2,20000.0,3,3,отклик,работает,не пенсионер,мужчина
9890,66536171,1,32,1,0,1,1,1,10000.0,2,2,отклик,работает,не пенсионер,мужчина
9891,66536210,0,58,1,0,1,2,0,30000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9892,66536317,0,39,1,0,1,1,1,16000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9893,66536350,0,44,1,0,1,2,2,7000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9894,66536439,0,61,1,0,0,2,0,20000.0,2,2,отклика нет,работает,не пенсионер,женщина
9895,66536517,0,62,1,1,0,2,0,15000.0,5,5,отклика нет,работает,пенсионер,женщина
9896,66536598,1,27,1,0,1,1,1,17000.0,2,2,отклик,работает,не пенсионер,мужчина
9897,66536979,0,50,0,1,1,1,0,8000.0,3,3,отклика нет,не работает,пенсионер,мужчина
9898,66537180,0,37,1,0,1,1,0,4200.0,4,4,отклика нет,работает,не пенсионер,мужчина
9899,66537349,0,48,1,0,1,2,0,12000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9900,66537513,0,35,1,0,0,1,1,12000.0,3,3,отклика нет,работает,не пенсионер,женщина
9901,66537516,0,53,1,0,1,1,0,8000.0,3,3,отклика нет,работает,не пенсионер,мужчина
9902,66537928,0,64,1,1,1,2,0,15000.0,2,2,отклика нет,работает,пенсионер,мужчина
9903,66537978,0,58,1,0,1,1,0,10000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9904,66537982,0,35,1,0,0,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
9905,66538005,0,34,1,0,1,1,1,8000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9906,66538277,0,62,0,1,1,0,0,5000.0,2,2,отклика нет,не работает,пенсионер,мужчина
9907,66538303,1,28,1,0,0,1,1,17000.0,4,4,отклик,работает,не пенсионер,женщина
9908,66580650,0,64,1,1,1,3,0,9000.0,2,2,отклика нет,работает,пенсионер,мужчина
9909,66580713,0,38,1,0,1,2,2,7500.0,2,1,отклика нет,работает,не пенсионер,мужчина
9910,66580714,0,32,1,0,0,2,2,20000.0,2,2,отклика нет,работает,не пенсионер,женщина
9911,66581067,0,58,0,1,0,0,0,4500.0,4,4,отклика нет,не работает,пенсионер,женщина
9912,66581752,0,49,1,0,1,1,1,20000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9913,66581872,0,39,1,0,0,1,0,10000.0,2,2,отклика нет,работает,не пенсионер,женщина
9914,66582176,0,24,1,0,1,0,0,10000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9915,66582283,0,59,1,0,0,0,0,14000.0,2,2,отклика нет,работает,не пенсионер,женщина
9916,66582811,0,26,1,0,0,0,0,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
9917,66582934,0,39,0,1,1,1,1,6000.0,2,2,отклика нет,не работает,пенсионер,мужчина
9918,66583322,0,57,1,0,0,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
9919,66583553,0,26,1,0,0,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
9920,66583592,0,23,1,0,1,0,0,11000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9921,66583689,0,44,1,0,1,0,0,12000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9922,66583702,0,65,0,1,1,0,0,6800.0,4,4,отклика нет,не работает,пенсионер,мужчина
9923,66584074,0,27,1,0,0,0,0,7500.0,2,2,отклика нет,работает,не пенсионер,женщина
9924,66584395,0,63,1,0,1,1,0,5000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9925,66584585,0,44,1,0,1,1,1,7000.0,4,4,отклика нет,работает,не пенсионер,мужчина
9926,66584822,0,41,1,0,1,1,1,15000.0,4,4,отклика нет,работает,не пенсионер,мужчина
9927,66584918,0,57,1,0,0,3,0,17000.0,3,3,отклика нет,работает,не пенсионер,женщина
9928,66585284,0,31,1,0,1,1,1,9000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9929,66585297,0,28,1,0,1,2,2,6000.0,3,3,отклика нет,работает,не пенсионер,мужчина
9930,66585327,0,25,1,0,1,1,1,5000.0,3,3,отклика нет,работает,не пенсионер,мужчина
9931,66585650,0,28,1,0,1,0,0,12000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9932,66585750,0,53,1,0,0,1,0,12000.0,2,2,отклика нет,работает,не пенсионер,женщина
9933,66585885,0,50,1,0,1,4,0,11500.0,2,2,отклика нет,работает,не пенсионер,мужчина
9934,66586006,0,31,1,0,1,0,0,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
9935,66586123,0,27,1,0,0,0,0,11000.0,6,6,отклика нет,работает,не пенсионер,женщина
9936,66586380,0,42,1,0,1,2,1,10000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9937,66586961,0,32,1,0,1,2,2,6000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9938,66587137,0,42,1,0,0,2,2,16000.0,2,2,отклика нет,работает,не пенсионер,женщина
9939,66587144,0,58,1,1,1,0,0,14000.0,4,4,отклика нет,работает,пенсионер,мужчина
9940,66587235,0,41,1,0,0,2,2,9000.0,4,4,отклика нет,работает,не пенсионер,женщина
9941,66587380,0,51,1,0,0,0,0,6000.0,4,4,отклика нет,работает,не пенсионер,женщина
9942,66587484,0,52,1,0,0,2,0,13000.0,4,4,отклика нет,работает,не пенсионер,женщина
9943,66587622,0,40,1,0,1,0,0,4800.0,3,3,отклика нет,работает,не пенсионер,мужчина
9944,66588101,0,38,1,0,0,1,1,10000.0,6,6,отклика нет,работает,не пенсионер,женщина
9945,66588117,0,41,1,0,1,0,0,12000.0,4,4,отклика нет,работает,не пенсионер,мужчина
9946,66588495,0,52,1,0,0,0,0,6000.0,3,3,отклика нет,работает,не пенсионер,женщина
9947,66588908,0,59,1,1,1,2,0,10500.0,2,2,отклика нет,работает,пенсионер,мужчина
9948,66589572,0,64,0,1,1,10,1,4200.0,3,3,отклика нет,не работает,пенсионер,мужчина
9949,66589636,0,35,1,0,1,2,2,5000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9950,66589706,0,45,1,0,1,1,0,10000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9951,66590218,0,30,1,0,0,2,2,25000.0,3,3,отклика нет,работает,не пенсионер,женщина
9952,66590368,0,26,1,0,1,1,1,12000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9953,66590373,0,51,1,0,1,0,0,12000.0,3,2,отклика нет,работает,не пенсионер,мужчина
9954,66590424,0,50,1,0,1,2,0,6000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9955,66590426,0,59,1,1,1,0,0,7500.0,4,4,отклика нет,работает,пенсионер,мужчина
9956,66590602,0,38,1,0,1,1,1,22000.0,3,3,отклика нет,работает,не пенсионер,мужчина
9957,66590814,0,31,1,0,1,2,2,8000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9958,66590910,0,43,1,0,1,1,1,20000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9959,66591081,0,58,1,1,1,0,0,20500.0,4,4,отклика нет,работает,пенсионер,мужчина
9960,66591086,0,35,1,0,1,2,2,10000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9961,66591213,0,30,1,0,1,2,2,4500.0,3,3,отклика нет,работает,не пенсионер,мужчина
9962,66591342,0,43,1,0,1,0,0,5680.0,2,2,отклика нет,работает,не пенсионер,мужчина
9963,66591984,0,47,1,0,1,1,0,7100.0,3,3,отклика нет,работает,не пенсионер,мужчина
9964,66592259,0,63,1,1,1,2,0,10000.0,3,3,отклика нет,работает,пенсионер,мужчина
9965,66592357,0,59,0,1,1,2,0,9500.0,4,4,отклика нет,не работает,пенсионер,мужчина
9966,66592504,0,41,1,0,0,1,1,15000.0,2,2,отклика нет,работает,не пенсионер,женщина
9967,66592578,0,41,1,0,1,2,2,10000.0,3,3,отклика нет,работает,не пенсионер,мужчина
9968,66592700,0,52,1,0,1,2,0,12000.0,2,2,отклика нет,работает,не пенсионер,мужчина
9969,66593143,0,52,1,0,1,2,0,6000.0,2,2,отклика нет,работает,не пенсионер,мужчина
